DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
UL	3.82173	382	1	2	1	12	1	1	0	6426	28	0	31.7215 	0	0
DL	3.82179	382	1	3	1	1	1	1	0	534	28	0	31.867	0	0
UL	3.82198	382	1	3	2	11	1	1	0	5892	28	0	31.9339 	0	0
UL	3.82223	382	2	0	1	12	1	1	0	6426	28	0	32.0065 	0	0
UL	3.82248	382	2	1	1	12	1	1	0	6426	28	0	31.9004 	0	0
UL	3.82271	382	2	2	1	11	1	1	0	5892	28	0	31.8917 	0	0
UL	3.90098	390	0	3	1	12	1	1	0	274	0	0	29.3422 	0	0
UL	3.90123	390	1	0	1	12	1	1	0	274	0	0	29.5228 	0	0
UL	3.90148	390	1	1	1	12	1	1	0	274	0	0	29.2668 	0	0
UL	3.90173	390	1	2	1	12	1	1	0	6426	28	0	29.1605 	0	0
DL	3.90179	390	1	3	1	1	1	1	0	20	0	0	29.0995	0	0
UL	3.90198	390	1	3	2	11	1	1	0	5892	28	0	29.1272 	0	0
UL	3.90223	390	2	0	1	12	1	1	0	6426	28	0	29.1668 	0	0
UL	3.90248	390	2	1	1	12	1	1	0	6426	28	0	28.9676 	0	0
UL	3.90273	390	2	2	1	12	1	1	0	6426	28	0	28.8122 	0	0
UL	3.90298	390	2	3	1	12	1	1	0	6426	28	0	28.8612 	0	0
UL	3.90323	390	3	0	1	12	1	1	0	6426	28	0	29.263 	0	0
UL	3.90348	390	3	1	1	12	1	1	0	6426	28	0	29.491 	0	0
UL	3.90373	390	3	2	1	12	1	1	0	6426	28	0	29.7935 	0	0
UL	3.90398	390	3	3	1	12	1	1	0	6426	28	0	29.744 	0	0
UL	3.90423	390	4	0	1	12	1	1	0	6426	28	0	29.8392 	0	0
UL	3.90448	390	4	1	1	12	1	1	0	6426	28	0	29.8128 	0	0
UL	3.90473	390	4	2	1	12	1	1	0	6426	28	0	29.8079 	0	0
UL	3.90498	390	4	3	1	12	1	1	0	6426	28	0	29.5131 	0	0
UL	3.90523	390	5	0	1	12	1	1	0	6426	28	0	29.3167 	0	0
UL	3.90548	390	5	1	1	12	1	1	0	6426	28	0	29.3285 	0	0
UL	3.90573	390	5	2	1	12	1	1	0	6426	28	0	29.1283 	0	0
UL	3.90598	390	5	3	1	12	1	1	0	6426	28	0	29.0577 	0	0
UL	3.90623	390	6	0	1	12	1	1	0	6426	28	0	29.1646 	0	0
UL	3.90648	390	6	1	1	12	1	1	0	6426	28	0	29.0876 	0	0
UL	3.90673	390	6	2	1	12	1	1	0	6426	28	0	28.9605 	0	0
UL	3.90698	390	6	3	1	12	1	1	0	6426	28	0	29.1571 	0	0
UL	3.90723	390	7	0	1	12	1	1	0	6426	28	0	29.2715 	0	0
UL	3.90734	390	7	1	1	4	1	1	0	2142	28	0	29.4399 	0	0
UL	3.92098	392	0	3	1	12	1	1	0	6426	28	0	29.324 	0	0
UL	3.92123	392	1	0	1	12	1	1	0	6426	28	0	29.5392 	0	0
UL	3.92148	392	1	1	1	12	1	1	0	6426	28	0	29.7157 	0	0
UL	3.92173	392	1	2	1	12	1	1	0	6426	28	0	29.8392 	0	0
DL	3.92179	392	1	3	1	1	1	1	0	534	28	0	29.6493	0	0
UL	3.92198	392	1	3	2	11	1	1	0	5892	28	0	29.6749 	0	0
UL	3.92223	392	2	0	1	12	1	1	0	6426	28	0	29.4445 	0	0
UL	3.92243	392	2	1	1	9	1	1	0	4821	28	0	29.656 	0	0
UL	4.00098	400	0	3	1	12	1	1	0	274	0	0	31.3506 	0	0
UL	4.00123	400	1	0	1	12	1	1	0	274	0	0	31.2459 	0	0
UL	4.00148	400	1	1	1	12	1	1	0	274	0	0	31.1342 	0	0
UL	4.00173	400	1	2	1	12	1	1	0	6426	28	0	31.0801 	0	0
DL	4.00179	400	1	3	1	1	1	1	0	20	0	0	31.3428	0	0
UL	4.00198	400	1	3	2	11	1	1	0	5892	28	0	31.3727 	0	0
UL	4.00223	400	2	0	1	12	1	1	0	6426	28	0	31.4243 	0	0
UL	4.00248	400	2	1	1	12	1	1	0	6426	28	0	31.2325 	0	0
UL	4.00273	400	2	2	1	12	1	1	0	6426	28	0	31.081 	0	0
UL	4.00298	400	2	3	1	12	1	1	0	6426	28	0	31.2188 	0	0
UL	4.00323	400	3	0	1	12	1	1	0	6426	28	0	31.0821 	0	0
UL	4.00348	400	3	1	1	12	1	1	0	6426	28	0	31.0642 	0	0
UL	4.00373	400	3	2	1	12	1	1	0	6426	28	0	31.2264 	0	0
UL	4.00398	400	3	3	1	12	1	1	0	6426	28	0	31.3433 	0	0
UL	4.00423	400	4	0	1	12	1	1	0	6426	28	0	31.4377 	0	0
UL	4.00448	400	4	1	1	12	1	1	0	6426	28	0	31.4493 	0	0
UL	4.00473	400	4	2	1	12	1	1	0	6426	28	0	31.5348 	0	0
UL	4.00498	400	4	3	1	12	1	1	0	6426	28	0	31.4389 	0	0
UL	4.00523	400	5	0	1	12	1	1	0	6426	28	0	31.3841 	0	0
UL	4.00548	400	5	1	1	12	1	1	0	6426	28	0	30.9691 	0	0
UL	4.00573	400	5	2	1	12	1	1	0	6426	28	0	30.7449 	0	0
UL	4.00598	400	5	3	1	12	1	1	0	6426	28	0	30.673 	0	0
UL	4.00623	400	6	0	1	12	1	1	0	6426	28	0	30.6596 	0	0
UL	4.00648	400	6	1	1	12	1	1	0	6426	28	0	30.4057 	0	0
UL	4.00673	400	6	2	1	12	1	1	0	6426	28	0	30.4978 	0	0
UL	4.00698	400	6	3	1	12	1	1	0	6426	28	0	30.6512 	0	0
UL	4.00723	400	7	0	1	12	1	1	0	6426	28	0	31.0762 	0	0
UL	4.00734	400	7	1	1	4	1	1	0	2142	28	0	30.98 	0	0
UL	4.02098	402	0	3	1	12	1	1	0	6426	28	0	31.6994 	0	0
UL	4.02123	402	1	0	1	12	1	1	0	6426	28	0	31.8425 	0	0
UL	4.02148	402	1	1	1	12	1	1	0	6426	28	0	31.7024 	0	0
UL	4.02173	402	1	2	1	12	1	1	0	6426	28	0	31.7056 	0	0
DL	4.02179	402	1	3	1	1	1	1	0	534	28	0	31.5163	0	0
UL	4.02198	402	1	3	2	11	1	1	0	5892	28	0	31.524 	0	0
UL	4.02223	402	2	0	1	12	1	1	0	6426	28	0	31.6201 	0	0
UL	4.02243	402	2	1	1	9	1	1	0	4821	28	0	31.3624 	0	0
UL	4.10098	410	0	3	1	12	1	1	0	274	0	0	29.4566 	0	0
UL	4.10123	410	1	0	1	12	1	1	0	274	0	0	29.5186 	0	0
UL	4.10148	410	1	1	1	12	1	1	0	274	0	0	29.5048 	0	0
UL	4.10173	410	1	2	1	12	1	1	0	6426	28	0	29.4511 	0	0
DL	4.10179	410	1	3	1	1	1	1	0	20	0	0	29.6358	0	0
UL	4.10198	410	1	3	2	11	1	1	0	5892	28	0	29.6063 	0	0
UL	4.10223	410	2	0	1	12	1	1	0	6426	28	0	29.5579 	0	0
UL	4.10248	410	2	1	1	12	1	1	0	6426	28	0	29.5207 	0	0
UL	4.10273	410	2	2	1	12	1	1	0	6426	28	0	29.4221 	0	0
UL	4.10298	410	2	3	1	12	1	1	0	6426	28	0	29.5574 	0	0
UL	4.10323	410	3	0	1	12	1	1	0	6426	28	0	29.703 	0	0
UL	4.10348	410	3	1	1	12	1	1	0	6426	28	0	29.7215 	0	0
UL	4.10373	410	3	2	1	12	1	1	0	6426	28	0	29.8152 	0	0
UL	4.10398	410	3	3	1	12	1	1	0	6426	28	0	29.8032 	0	0
UL	4.10423	410	4	0	1	12	1	1	0	6426	28	0	29.9187 	0	0
UL	4.10448	410	4	1	1	12	1	1	0	6426	28	0	30.02 	0	0
UL	4.10473	410	4	2	1	12	1	1	0	6426	28	0	29.9876 	0	0
UL	4.10498	410	4	3	1	12	1	1	0	6426	28	0	30.1125 	0	0
UL	4.10523	410	5	0	1	12	1	1	0	6426	28	0	30.2667 	0	0
UL	4.10548	410	5	1	1	12	1	1	0	6426	28	0	30.257 	0	0
UL	4.10573	410	5	2	1	12	1	1	0	6426	28	0	30.3661 	0	0
UL	4.10598	410	5	3	1	12	1	1	0	6426	28	0	30.2954 	0	0
UL	4.10623	410	6	0	1	12	1	1	0	6426	28	0	30.0858 	0	0
UL	4.10648	410	6	1	1	12	1	1	0	6426	28	0	30.0985 	0	0
UL	4.10673	410	6	2	1	12	1	1	0	6426	28	0	29.9544 	0	0
UL	4.10698	410	6	3	1	12	1	1	0	6426	28	0	30.07 	0	0
UL	4.10723	410	7	0	1	12	1	1	0	6426	28	0	29.8938 	0	0
UL	4.10734	410	7	1	1	4	1	1	0	2142	28	0	29.9501 	0	0
DL	4.11198	411	1	3	1	12	1	1	0	6426	28	0	29.7836	0	0
DL	4.11223	411	2	0	1	12	1	1	0	6426	28	0	29.7708	0	0
DL	4.11248	411	2	1	1	12	1	1	0	6426	28	0	29.7003	0	0
DL	4.11257	411	2	2	1	3	1	1	0	1608	28	0	29.6719	0	0
UL	4.11348	411	3	1	1	12	1	1	0	6426	28	0	29.2393 	0	0
UL	4.11373	411	3	2	1	12	1	1	0	6426	28	0	29.3136 	0	0
UL	4.11398	411	3	3	1	12	1	1	0	6426	28	0	29.242 	0	0
UL	4.11423	411	4	0	1	12	1	1	0	6426	28	0	29.2065 	0	0
UL	4.11448	411	4	1	1	12	1	1	0	6426	28	0	29.095 	0	0
UL	4.11473	411	4	2	1	12	1	1	0	6426	28	0	29.2452 	0	0
UL	4.11498	411	4	3	1	12	1	1	0	6426	28	0	29.5087 	0	0
UL	4.11516	411	5	0	1	8	1	1	0	4284	28	0	29.5807 	0	0
DL	4.13198	413	1	3	1	12	1	1	0	6426	28	0	29.1228	0	0
DL	4.13204	413	2	0	1	1	1	1	0	534	28	0	29.2932	0	0
UL	4.13304	413	3	0	1	1	1	1	0	534	28	0	29.4895 	0	0
UL	4.20098	420	0	3	1	12	1	1	0	274	0	0	31.772 	0	0
UL	4.20123	420	1	0	1	12	1	1	0	274	0	0	31.6213 	0	0
UL	4.20148	420	1	1	1	12	1	1	0	274	0	0	31.5904 	0	0
UL	4.20173	420	1	2	1	12	1	1	0	6426	28	0	31.6788 	0	0
DL	4.20179	420	1	3	1	1	1	1	0	20	0	0	31.8601	0	0
UL	4.20198	420	1	3	2	11	1	1	0	5892	28	0	31.8555 	0	0
UL	4.20223	420	2	0	1	12	1	1	0	6426	28	0	31.9294 	0	0
UL	4.20248	420	2	1	1	12	1	1	0	6426	28	0	31.9042 	0	0
UL	4.20273	420	2	2	1	12	1	1	0	6426	28	0	31.7981 	0	0
UL	4.20298	420	2	3	1	12	1	1	0	6426	28	0	31.7032 	0	0
UL	4.20323	420	3	0	1	12	1	1	0	6426	28	0	31.8046 	0	0
UL	4.20348	420	3	1	1	12	1	1	0	6426	28	0	31.6475 	0	0
UL	4.20373	420	3	2	1	12	1	1	0	6426	28	0	31.5997 	0	0
UL	4.20398	420	3	3	1	12	1	1	0	6426	28	0	31.5442 	0	0
UL	4.20423	420	4	0	1	12	1	1	0	6426	28	0	31.5108 	0	0
UL	4.20448	420	4	1	1	12	1	1	0	6426	28	0	31.5567 	0	0
UL	4.20473	420	4	2	1	12	1	1	0	6426	28	0	31.1811 	0	0
UL	4.20498	420	4	3	1	12	1	1	0	6426	28	0	31.475 	0	0
UL	4.20523	420	5	0	1	12	1	1	0	6426	28	0	31.3833 	0	0
UL	4.20548	420	5	1	1	12	1	1	0	6426	28	0	31.3806 	0	0
UL	4.20573	420	5	2	1	12	1	1	0	6426	28	0	31.2995 	0	0
UL	4.20598	420	5	3	1	12	1	1	0	6426	28	0	31.1951 	0	0
UL	4.20623	420	6	0	1	12	1	1	0	6426	28	0	31.0601 	0	0
UL	4.20648	420	6	1	1	12	1	1	0	6426	28	0	31.3352 	0	0
UL	4.20673	420	6	2	1	12	1	1	0	6426	28	0	31.1839 	0	0
UL	4.20698	420	6	3	1	12	1	1	0	6426	28	0	31.013 	0	0
UL	4.20723	420	7	0	1	12	1	1	0	6426	28	0	31.0589 	0	0
UL	4.20734	420	7	1	1	4	1	1	0	2142	28	0	30.9183 	0	0
UL	4.22098	422	0	3	1	12	1	1	0	6426	28	0	33.3533 	0	0
UL	4.22123	422	1	0	1	12	1	1	0	6426	28	0	33.321 	0	0
UL	4.22148	422	1	1	1	12	1	1	0	6426	28	0	33.2034 	0	0
UL	4.22173	422	1	2	1	12	1	1	0	6426	28	0	33.1209 	0	0
DL	4.22179	422	1	3	1	1	1	1	0	534	28	0	32.9577	0	0
UL	4.22198	422	1	3	2	11	1	1	0	5892	28	0	33.0028 	0	0
UL	4.22223	422	2	0	1	12	1	1	0	6426	28	0	32.8851 	0	0
UL	4.22243	422	2	1	1	9	1	1	0	4821	28	0	33.0378 	0	0
UL	4.30098	430	0	3	1	12	1	1	0	274	0	0	29.0724 	0	0
UL	4.30123	430	1	0	1	12	1	1	0	274	0	0	29.1618 	0	0
UL	4.30148	430	1	1	1	12	1	1	0	274	0	0	29.0058 	0	0
UL	4.30173	430	1	2	1	12	1	1	0	6426	28	0	28.8114 	0	0
DL	4.30179	430	1	3	1	1	1	1	0	20	0	0	28.8501	0	0
UL	4.30198	430	1	3	2	11	1	1	0	5892	28	0	28.8637 	0	0
UL	4.30223	430	2	0	1	12	1	1	0	6426	28	0	29.0296 	0	0
UL	4.30248	430	2	1	1	12	1	1	0	6426	28	0	28.8759 	0	0
UL	4.30273	430	2	2	1	12	1	1	0	6426	28	0	28.8639 	0	0
UL	4.30298	430	2	3	1	12	1	1	0	6426	28	0	29.0386 	0	0
UL	4.30323	430	3	0	1	12	1	1	0	6426	28	0	28.8728 	0	0
UL	4.30348	430	3	1	1	12	1	1	0	6426	28	0	28.7646 	0	0
UL	4.30373	430	3	2	1	12	1	1	0	6426	28	0	28.7748 	0	0
UL	4.30398	430	3	3	1	12	1	1	0	6426	28	0	28.5935 	0	0
UL	4.30423	430	4	0	1	12	1	1	0	6426	28	0	28.7372 	0	0
UL	4.30448	430	4	1	1	12	1	1	0	6426	28	0	28.6419 	0	0
UL	4.30473	430	4	2	1	12	1	1	0	6426	28	0	28.6908 	0	0
UL	4.30498	430	4	3	1	12	1	1	0	6426	28	0	28.7741 	0	0
UL	4.30523	430	5	0	1	12	1	1	0	6426	28	0	29.163 	0	0
UL	4.30548	430	5	1	1	12	1	1	0	6426	28	0	29.2104 	0	0
UL	4.30573	430	5	2	1	12	1	1	0	6426	28	0	29.0626 	0	0
UL	4.30598	430	5	3	1	12	1	1	0	6426	28	0	29.2988 	0	0
UL	4.30623	430	6	0	1	12	1	1	0	6426	28	0	29.3071 	0	0
UL	4.30648	430	6	1	1	12	1	1	0	6426	28	0	29.1269 	0	0
UL	4.30673	430	6	2	1	12	1	1	0	6426	28	0	29.2082 	0	0
UL	4.30698	430	6	3	1	12	1	1	0	6426	28	0	29.2073 	0	0
UL	4.30723	430	7	0	1	12	1	1	0	6426	28	0	29.2105 	0	0
UL	4.30734	430	7	1	1	4	1	1	0	2142	28	0	29.1417 	0	0
UL	4.32098	432	0	3	1	12	1	1	0	6426	28	0	29.455 	0	0
UL	4.32123	432	1	0	1	12	1	1	0	6426	28	0	29.4498 	0	0
UL	4.32148	432	1	1	1	12	1	1	0	6426	28	0	29.4532 	0	0
UL	4.32173	432	1	2	1	12	1	1	0	6426	28	0	29.3702 	0	0
DL	4.32179	432	1	3	1	1	1	1	0	534	28	0	29.4837	0	0
UL	4.32198	432	1	3	2	11	1	1	0	5892	28	0	29.3825 	0	0
UL	4.32223	432	2	0	1	12	1	1	0	6426	28	0	29.6142 	0	0
UL	4.32243	432	2	1	1	9	1	1	0	4821	28	0	29.7998 	0	0
UL	4.40098	440	0	3	1	12	1	1	0	274	0	0	30.0177 	0	0
UL	4.40123	440	1	0	1	12	1	1	0	274	0	0	30.0624 	0	0
UL	4.40148	440	1	1	1	12	1	1	0	274	0	0	30.0823 	0	0
UL	4.40173	440	1	2	1	12	1	1	0	6426	28	0	30.098 	0	0
DL	4.40179	440	1	3	1	1	1	1	0	20	0	0	30.0491	0	0
UL	4.40198	440	1	3	2	11	1	1	0	5892	28	0	30.0401 	0	0
UL	4.40223	440	2	0	1	12	1	1	0	6426	28	0	30.2218 	0	0
UL	4.40248	440	2	1	1	12	1	1	0	6426	28	0	30.0475 	0	0
UL	4.40273	440	2	2	1	12	1	1	0	6426	28	0	30.2686 	0	0
UL	4.40298	440	2	3	1	12	1	1	0	6426	28	0	30.3372 	0	0
UL	4.40323	440	3	0	1	12	1	1	0	6426	28	0	30.4218 	0	0
UL	4.40348	440	3	1	1	12	1	1	0	6426	28	0	30.4884 	0	0
UL	4.40373	440	3	2	1	12	1	1	0	6426	28	0	30.3873 	0	0
UL	4.40398	440	3	3	1	12	1	1	0	6426	28	0	30.5438 	0	0
UL	4.40423	440	4	0	1	12	1	1	0	6426	28	0	30.6438 	0	0
UL	4.40448	440	4	1	1	12	1	1	0	6426	28	0	30.4368 	0	0
UL	4.40473	440	4	2	1	12	1	1	0	6426	28	0	30.3921 	0	0
UL	4.40498	440	4	3	1	12	1	1	0	6426	28	0	30.1715 	0	0
UL	4.40523	440	5	0	1	12	1	1	0	6426	28	0	29.9676 	0	0
UL	4.40548	440	5	1	1	12	1	1	0	6426	28	0	29.9472 	0	0
UL	4.40573	440	5	2	1	12	1	1	0	6426	28	0	29.7899 	0	0
UL	4.40598	440	5	3	1	12	1	1	0	6426	28	0	29.8021 	0	0
UL	4.40623	440	6	0	1	12	1	1	0	6426	28	0	29.7336 	0	0
UL	4.40648	440	6	1	1	12	1	1	0	6426	28	0	29.629 	0	0
UL	4.40673	440	6	2	1	12	1	1	0	6426	28	0	29.7691 	0	0
UL	4.40698	440	6	3	1	12	1	1	0	6426	28	0	29.7338 	0	0
UL	4.40723	440	7	0	1	12	1	1	0	6426	28	0	29.4868 	0	0
UL	4.40734	440	7	1	1	4	1	1	0	2142	28	0	29.5885 	0	0
UL	4.42098	442	0	3	1	12	1	1	0	6426	28	0	28.7711 	0	0
UL	4.42123	442	1	0	1	12	1	1	0	6426	28	0	28.9014 	0	0
UL	4.42148	442	1	1	1	12	1	1	0	6426	28	0	28.9943 	0	0
UL	4.42173	442	1	2	1	12	1	1	0	6426	28	0	28.783 	0	0
DL	4.42179	442	1	3	1	1	1	1	0	534	28	0	28.973	0	0
UL	4.42198	442	1	3	2	11	1	1	0	5892	28	0	28.9992 	0	0
UL	4.42223	442	2	0	1	12	1	1	0	6426	28	0	29.1642 	0	0
UL	4.42243	442	2	1	1	9	1	1	0	4821	28	0	29.0379 	0	0
UL	4.50098	450	0	3	1	12	1	1	0	274	0	0	24.2 	0	0
UL	4.50123	450	1	0	1	12	1	1	0	274	0	0	24.3547 	0	0
UL	4.50148	450	1	1	1	12	1	1	0	274	0	0	24.1775 	0	0
UL	4.50173	450	1	2	1	12	1	1	0	6426	28	0	24.4605 	0	0.0125322
DL	4.50179	450	1	3	1	1	1	1	0	20	0	0	24.5357	0	0
UL	4.50198	450	1	3	2	11	1	1	0	5892	28	0	24.49 	0	0.0107515
UL	4.50223	450	2	0	1	12	1	1	0	6426	28	0	24.3758 	0	0.0139163
UL	4.50248	450	2	1	1	12	1	1	0	6426	28	0	24.3813 	0	0.0139163
UL	4.50273	450	2	2	1	12	1	1	0	6426	28	0	24.4054 	0	0.0139163
UL	4.50298	450	2	3	1	12	1	1	0	6426	28	0	24.7324 	0	0.0125322
UL	4.50323	450	3	0	1	12	1	1	0	6426	28	0	24.5027 	0	0.0125322
UL	4.50348	450	3	1	1	12	1	1	0	6426	28	0	24.4796 	0	0.0125322
UL	4.50373	450	3	2	1	12	1	1	0	6426	28	0	24.4128 	0	0.0139163
UL	4.50398	450	3	3	1	12	1	1	0	6426	28	0	24.0366 	0	0.0139163
UL	4.50423	450	4	0	1	12	1	1	0	6426	28	0	24.26 	0	0.0139163
UL	4.50448	450	4	1	1	12	1	1	0	6426	28	0	24.2548 	0	0.0139163
UL	4.50473	450	4	2	1	12	1	1	0	6426	28	0	24.2486 	0	0.0139163
UL	4.50498	450	4	3	1	12	1	1	0	6426	28	0	24.2071 	0	0.0139163
UL	4.50523	450	5	0	1	12	1	1	0	6426	28	0	24.5083 	0	0.0125322
UL	4.50548	450	5	1	1	12	1	1	0	6426	28	0	24.4273 	0	0.0139163
UL	4.50573	450	5	2	1	12	1	1	0	6426	28	0	24.4468 	0	0.0139163
UL	4.50598	450	5	3	1	12	1	1	0	6426	28	0	24.3985 	0	0.0139163
UL	4.50623	450	6	0	1	12	1	1	0	6426	28	0	24.375 	0	0.0139163
UL	4.50648	450	6	1	1	12	1	1	0	6426	28	0	24.4781 	1	0.0125322
UL	4.50673	450	6	2	1	12	1	1	0	6426	28	0	24.4187 	0	0.0139163
UL	4.50698	450	6	3	1	12	1	1	0	6426	28	0	24.4305 	0	0.0139163
UL	4.50723	450	7	0	1	12	1	1	0	6426	28	1	24.2923 	0	0
UL	4.50748	450	7	1	1	12	1	1	0	6426	28	0	24.2258 	0	0.0139163
UL	4.50759	450	7	2	1	4	1	1	0	2142	28	0	24.4863 	0	0.00539029
UL	4.52098	452	0	3	1	12	1	1	0	6426	28	0	24.6535 	0	0.0125322
UL	4.52123	452	1	0	1	12	1	1	0	6426	28	0	24.7618 	1	0.0125322
UL	4.52148	452	1	1	1	12	1	1	0	6426	28	0	24.7656 	0	0.0125322
UL	4.52173	452	1	2	1	12	1	1	0	6426	28	0	24.9535 	0	0.00628302
UL	4.52198	452	1	3	1	12	1	1	0	6426	28	1	24.8082 	0	0
DL	4.52204	452	2	0	1	1	1	1	0	534	28	0	24.9476	0	0.0009
UL	4.52223	452	2	0	2	11	1	1	0	5892	28	0	24.9388 	0	0.00538786
UL	4.52243	452	2	1	1	9	1	1	0	4821	28	0	24.8017 	0	0.00896766
UL	4.60098	460	0	3	1	12	1	1	0	274	0	0	25.7711 	0	0
UL	4.60123	460	1	0	1	12	1	1	0	274	0	0	25.6783 	0	0
UL	4.60148	460	1	1	1	12	1	1	0	274	0	0	25.8227 	0	0
UL	4.60173	460	1	2	1	12	1	1	0	6426	28	0	25.8636 	0	0.00419245
DL	4.60179	460	1	3	1	1	1	1	0	20	0	0	26.0338	0	0
UL	4.60198	460	1	3	2	11	1	1	0	5892	28	0	26.0377 	0	0.0035946
UL	4.60223	460	2	0	1	12	1	1	0	6426	28	0	26.1546 	0	0.00419245
UL	4.60248	460	2	1	1	12	1	1	0	6426	28	0	26.1424 	0	0.00419245
UL	4.60273	460	2	2	1	12	1	1	0	6426	28	0	26.2148 	0	0
UL	4.60298	460	2	3	1	12	1	1	0	6426	28	0	26.2769 	0	0
UL	4.60323	460	3	0	1	12	1	1	0	6426	28	0	26.4363 	0	0
UL	4.60348	460	3	1	1	12	1	1	0	6426	28	0	26.3994 	0	0
UL	4.60373	460	3	2	1	12	1	1	0	6426	28	0	26.2464 	0	0
UL	4.60398	460	3	3	1	12	1	1	0	6426	28	0	26.3238 	0	0
UL	4.60423	460	4	0	1	12	1	1	0	6426	28	0	26.044 	0	0.00419245
UL	4.60448	460	4	1	1	12	1	1	0	6426	28	0	26.1213 	0	0.00419245
UL	4.60473	460	4	2	1	12	1	1	0	6426	28	0	26.0244 	0	0.00419245
UL	4.60498	460	4	3	1	12	1	1	0	6426	28	0	25.8364 	0	0.00419245
UL	4.60523	460	5	0	1	12	1	1	0	6426	28	0	25.8278 	0	0.00419245
UL	4.60548	460	5	1	1	12	1	1	0	6426	28	0	25.7096 	0	0.00488972
UL	4.60573	460	5	2	1	12	1	1	0	6426	28	0	25.7224 	0	0.00488972
UL	4.60598	460	5	3	1	12	1	1	0	6426	28	0	25.9368 	0	0.00419245
UL	4.60623	460	6	0	1	12	1	1	0	6426	28	0	25.6531 	0	0.00488972
UL	4.60648	460	6	1	1	12	1	1	0	6426	28	0	25.7782 	0	0.00419245
UL	4.60673	460	6	2	1	12	1	1	0	6426	28	0	25.7931 	0	0.00419245
UL	4.60698	460	6	3	1	12	1	1	0	6426	28	0	25.9217 	0	0.00419245
UL	4.60723	460	7	0	1	12	1	1	0	6426	28	0	25.7465 	0	0.00488972
UL	4.60734	460	7	1	1	4	1	1	0	2142	28	0	25.8514 	0	0.00179892
DL	4.61198	461	1	3	1	12	1	1	0	6426	28	0	25.2913	0	0.00628302
DL	4.61223	461	2	0	1	12	1	1	0	6426	28	0	25.4693	0	0.00488972
DL	4.61248	461	2	1	1	12	1	1	0	6426	28	0	25.7367	0	0.00488972
DL	4.61257	461	2	2	1	3	1	1	0	1608	28	0	25.9207	0	0.00119964
UL	4.61348	461	3	1	1	12	1	1	0	6426	28	0	25.4856 	0	0.00488972
UL	4.61373	461	3	2	1	12	1	1	0	6426	28	0	25.5687 	0	0.00488972
UL	4.61398	461	3	3	1	12	1	1	0	6426	28	0	25.6077 	0	0.00488972
UL	4.61423	461	4	0	1	12	1	1	0	6426	28	0	25.5062 	0	0.00488972
UL	4.61448	461	4	1	1	12	1	1	0	6426	28	0	25.553 	0	0.00488972
UL	4.6147	461	4	2	1	10	1	1	0	5355	28	0	25.6801 	0	0.00419266
DL	4.63198	463	1	3	1	12	1	1	0	6426	28	0	25.8097	0	0.00419245
DL	4.63204	463	2	0	1	1	1	1	0	534	28	0	25.8411	0	0.0006
UL	4.63304	463	3	0	1	1	1	1	0	534	28	0	25.8133 	0	0.0006
UL	4.70098	470	0	3	1	12	1	1	0	274	0	0	28.8081 	0	0
UL	4.70123	470	1	0	1	12	1	1	0	274	0	0	28.9464 	0	0
UL	4.70148	470	1	1	1	12	1	1	0	274	0	0	29.067 	0	0
UL	4.70173	470	1	2	1	12	1	1	0	6426	28	0	29.0885 	0	0
DL	4.70179	470	1	3	1	1	1	1	0	20	0	0	29.2767	0	0
UL	4.70198	470	1	3	2	11	1	1	0	5892	28	0	29.2849 	0	0
UL	4.70223	470	2	0	1	12	1	1	0	6426	28	0	29.3423 	0	0
UL	4.70248	470	2	1	1	12	1	1	0	6426	28	0	29.5838 	0	0
UL	4.70273	470	2	2	1	12	1	1	0	6426	28	0	29.5172 	0	0
UL	4.70298	470	2	3	1	12	1	1	0	6426	28	0	29.6513 	0	0
UL	4.70323	470	3	0	1	12	1	1	0	6426	28	0	29.7559 	0	0
UL	4.70348	470	3	1	1	12	1	1	0	6426	28	0	29.8144 	0	0
UL	4.70373	470	3	2	1	12	1	1	0	6426	28	0	29.8336 	0	0
UL	4.70398	470	3	3	1	12	1	1	0	6426	28	0	29.8986 	0	0
UL	4.70423	470	4	0	1	12	1	1	0	6426	28	0	29.7662 	0	0
UL	4.70448	470	4	1	1	12	1	1	0	6426	28	0	29.7728 	0	0
UL	4.70473	470	4	2	1	12	1	1	0	6426	28	0	29.5823 	0	0
UL	4.70498	470	4	3	1	12	1	1	0	6426	28	0	29.4932 	0	0
UL	4.70523	470	5	0	1	12	1	1	0	6426	28	0	29.5026 	0	0
UL	4.70548	470	5	1	1	12	1	1	0	6426	28	0	29.5377 	0	0
UL	4.70573	470	5	2	1	12	1	1	0	6426	28	0	29.5352 	0	0
UL	4.70598	470	5	3	1	12	1	1	0	6426	28	0	29.5895 	0	0
UL	4.70623	470	6	0	1	12	1	1	0	6426	28	0	29.3637 	0	0
UL	4.70648	470	6	1	1	12	1	1	0	6426	28	0	28.9632 	0	0
UL	4.70673	470	6	2	1	12	1	1	0	6426	28	0	29.0018 	0	0
UL	4.70698	470	6	3	1	12	1	1	0	6426	28	0	28.9432 	0	0
UL	4.70723	470	7	0	1	12	1	1	0	6426	28	0	28.8567 	0	0
UL	4.70734	470	7	1	1	4	1	1	0	2142	28	0	29.0188 	0	0
UL	4.72098	472	0	3	1	12	1	1	0	6426	28	0	29.0991 	0	0
